@relation GesturePrediction

@attribute labels {click, twoFingerClick, panLeft, panRight, panUp, panDown, closedUp, up, stoped, closedStoped}
@attribute zeroFingerFramesRatio  numeric
@attribute oneFingerFramesRatio  numeric
@attribute twoFingerFramesRatio  numeric
@attribute threeFingerFramesRatio  numeric
@attribute fourFingerFramesRatio  numeric
@attribute fiveFingerFramesRatio  numeric
@attribute pitchAngleAverage  numeric
@attribute yawAngleAverage numeric
@attribute rollAngleAverage numeric
@attribute xAveragePalmVelocity numeric
@attribute yAveragePalmVelocity numeric
@attribute zAveragePalmVelocity numeric
@attribute rightMovementFramesRation numeric
@attribute leftMovementFramesRation numeric
@attribute upMovementFramesRation numeric
@attribute downMovementFramesRation numeric

@data
stoped,0.0,0.0,0.0,0.0,0.30434782608695654,0.6956521739130435,1.014011672657469,-0.44482357638037723,-2.853033713672472,-7.888109014733978,9.549968348816037,-15.963816009056957,0.4782608695652174,0.5108695652173914,0.42391304347826086,0.5652173913043478
stoped,0.0,0.0,0.0,0.0,0.0,1.0,1.0339042241113228,-0.5255114383864821,-2.810249035818535,-1.4781575270912104,-5.342989605072646,3.456340020555153,0.5906432748538012,0.4093567251461988,0.52046783625731,0.47953216374269003
stoped,0.0,0.0,0.0,0.0,0.0,1.0,0.9940661157791814,-0.4792563331623872,-2.815169728050629,-0.8563097247388214,-1.8423851846406858,-1.701398796789969,0.4479166666666667,0.5520833333333334,0.484375,0.515625
stoped,0.0,0.0,0.0,0.0,0.0,1.0,0.9888306462338993,-0.4819560572504997,-2.8109575446162904,-7.7978344820439816,1.9171180086476463,-4.000696618908218,0.5714285714285714,0.42857142857142855,0.44642857142857145,0.5535714285714286
closedStoped,1.0,0.0,0.0,0.0,0.0,0.0,0.9495923564547584,-0.446451111918404,-2.810888667333694,-8.947857016041166,-6.064810797572136,-2.8909951102165947,0.6095238095238096,0.3904761904761905,0.45714285714285713,0.5428571428571428
closedStoped,0.9727272727272728,0.00909090909090909,0.0,0.00909090909090909,0.00909090909090909,0.0,0.9513894389976155,-0.6218920493667776,-2.6545928261496803,-14.227647081271492,4.189483788338575,-16.804698230393907,0.5909090909090909,0.4,0.2727272727272727,0.7181818181818181
closedStoped,0.9873417721518988,0.0,0.0,0.0,0.012658227848101266,0.0,0.9656757606735712,-0.5344395550745952,-2.752395168135438,13.694566522692506,13.722351139670685,-12.988457251575928,0.4810126582278481,0.5063291139240507,0.3670886075949367,0.620253164556962
closedStoped,0.9906542056074766,0.0,0.0,0.0,0.0,0.009345794392523364,0.9511217068288927,-0.6856800270414798,-2.6107181656026395,11.274315843863464,7.453568465520289,-11.659102103211612,0.40186915887850466,0.5794392523364486,0.2616822429906542,0.719626168224299
closedStoped,0.987012987012987,0.0,0.0,0.0,0.012987012987012988,0.0,0.808869339815982,-0.6953388259008333,-2.4688993305354923,4.2417075161810045,2.088220688429746,-4.060487807044977,0.5454545454545454,0.44155844155844154,0.33766233766233766,0.6493506493506493
closedStoped,0.990990990990991,0.0,0.0,0.0,0.009009009009009009,0.0,0.8628485890122147,-0.4792765134626681,-2.7227196908211924,-0.1400478691668124,-5.789699353076316,-5.021443971642503,0.45045045045045046,0.5405405405405406,0.45045045045045046,0.5405405405405406
stoped,0.0,0.033112582781456956,0.0,0.0,0.46357615894039733,0.5033112582781457,0.8024370544004125,-0.26904316088616453,-2.88138157168761,-1.2072846948705762,-1.9383994208661137,2.0749953434068638,0.5827814569536424,0.41721854304635764,0.5629139072847682,0.4370860927152318
stoped,0.0,0.0,0.0,1.0,0.0,0.0,0.8732309298446546,-0.39357691186551863,-2.806652832489747,-0.9849361973241545,1.4301549333523815,-2.4841625420063234,0.5913461538461539,0.40865384615384615,0.4326923076923077,0.5673076923076923
stoped,0.0,0.0,0.10273972602739725,0.8972602739726028,0.0,0.0,0.8692646038858858,-0.5052073301926051,-2.7045895628733176,2.195850273313588,0.766124521216301,1.021636409098155,0.5068493150684932,0.4931506849315068,0.5205479452054794,0.4794520547945205
stoped,0.0,0.0,0.0,0.0,0.5203252032520326,0.4796747967479675,0.8177863645359753,-0.47125103148987624,-2.6960950925098204,-2.0975644184107045,-1.68926821988288,-2.1192562593434885,0.5365853658536586,0.4634146341463415,0.4065040650406504,0.5934959349593496
stoped,0.0,0.0,0.0,0.0,0.0,1.0,0.7512617269132891,-0.4888419012228648,-2.6239538905966997,-3.011494358125915,-0.5767326460689561,0.6729543182967056,0.5213675213675214,0.47863247863247865,0.6153846153846154,0.38461538461538464
stoped,0.0,0.0,0.0,1.0,0.0,0.0,0.8614244444502724,-0.4655117887865614,-2.73441152771314,0.5890215357713815,-1.2134837542350094,-0.021860451040858472,0.5462962962962963,0.4537037037037037,0.4583333333333333,0.5416666666666666
stoped,0.0,0.0,0.5941176470588235,0.34705882352941175,0.058823529411764705,0.0,0.7067669784321504,-0.37129184551098765,-2.7138877125347363,6.560824158524766,-3.638003309158718,-1.4434773651116035,0.4117647058823529,0.5882352941176471,0.48823529411764705,0.5117647058823529
closedStoped,1.0,0.0,0.0,0.0,0.0,0.0,0.6693056051547711,-0.418160719367174,-2.62884578704834,3.2800577972943965,-0.7250526160001755,-3.3899224987969947,0.4076923076923077,0.5923076923076923,0.46923076923076923,0.5307692307692308
closedStoped,1.0,0.0,0.0,0.0,0.0,0.0,0.6465321085224413,-0.37975757089379714,-2.654893982900332,3.1494023922371537,-2.065611913596114,0.1965907487303835,0.4931506849315068,0.5068493150684932,0.5,0.5
closedStoped,1.0,0.0,0.0,0.0,0.0,0.0,0.6645410574203708,-0.4474678613325031,-2.5920373612875616,0.7171657713415147,2.6692776821712796,1.316372474476536,0.4377224199288256,0.5622775800711743,0.6120996441281139,0.3879003558718861
click,0.12987012987012986,0.8701298701298701,0.0,0.0,0.0,0.0,0.6364567566227604,-0.4072494286221343,-2.6125061604883766,-4.255713734195217,-0.5296444174918261,1.3563269012934203,0.6883116883116883,0.3116883116883117,0.6623376623376623,0.33766233766233766
click,0.15,0.85,0.0,0.0,0.0,0.0,0.4791332006454468,-0.4223905362188816,-2.424180507659912,-5.763179560005665,-10.169100277870893,-8.541546257585287,0.95,0.05,0.125,0.875
click,0.14285714285714285,0.8571428571428571,0.0,0.0,0.0,0.0,0.28522476128169466,-0.4519976462636675,-2.113538730712164,-4.134602680092766,-12.449425502901985,-3.274971767251069,0.6190476190476191,0.38095238095238093,0.3333333333333333,0.6666666666666666
click,0.20408163265306123,0.7959183673469388,0.0,0.0,0.0,0.0,0.433340104867001,-0.47245281508990694,-2.310562552237997,-28.950604703961588,-3.341186647778567,-14.626930326831584,0.7346938775510204,0.2653061224489796,0.20408163265306123,0.7959183673469388
click,0.23333333333333334,0.7666666666666667,0.0,0.0,0.0,0.0,0.6122533470392227,-0.3307602256536484,-2.6858205358187357,0.15834342042605082,-7.197541191801429,-3.828415287286043,0.4666666666666667,0.5333333333333333,0.4,0.6
click,0.17857142857142858,0.8214285714285714,0.0,0.0,0.0,0.0,0.4179199529545648,-0.33477155438491274,-2.4761056900024414,-1.281074875167438,0.49628567323088646,-5.7938617781869,0.6071428571428571,0.39285714285714285,0.4107142857142857,0.5892857142857143
click,0.2571428571428571,0.7428571428571429,0.0,0.0,0.0,0.0,0.33315829123769486,-0.34165398932638624,-2.3394916806902204,4.4709691564242044,-20.160904891150338,-13.113993764917057,0.3142857142857143,0.6857142857142857,0.3904761904761905,0.6095238095238096
click,0.35,0.65,0.0,0.0,0.0,0.0,0.33396668881177904,-0.3054683797061443,-2.4003111004829405,-4.058875598013401,-6.984513480216265,-7.481558626145125,0.475,0.525,0.275,0.725
stoped,0.0,0.0,0.0,0.9038461538461539,0.09615384615384616,0.0,1.0950374643389995,-0.3639752340431397,-2.948709277006296,-6.665880329047258,11.89638658784903,-4.81327297383597,0.5384615384615384,0.4519230769230769,0.5961538461538461,0.3942307692307692
stoped,0.0,0.0,0.0,0.0,0.9827586206896551,0.017241379310344827,1.1301229246731461,-0.5323821963935063,-2.8695088604400896,-10.841953227810304,15.240059465009335,-19.38728669446347,0.5689655172413793,0.4224137931034483,0.49137931034482757,0.5
closedStoped,0.9680851063829787,0.010638297872340425,0.0,0.010638297872340425,0.0,0.010638297872340425,0.9092960668371078,-0.7185207928748841,-2.541858726359428,-19.61878787044515,23.84874946386256,-28.2244920442079,0.5851063829787234,0.40425531914893614,0.23404255319148937,0.7553191489361702
closedStoped,1.0,0.0,0.0,0.0,0.0,0.0,0.9417901228926036,-0.5720474270468984,-2.70353423683337,-2.181754386957797,-1.3333561671013272,0.016197330854292022,0.5307262569832403,0.4692737430167598,0.4692737430167598,0.5307262569832403
click,1.0,0.0,0.0,0.0,0.0,0.0,0.8906325032313664,-0.4923384115099907,-2.728054877122243,-2.5731193548068405,-10.519955369333426,-5.547171558470776,0.45,0.55,0.3333333333333333,0.6666666666666666
click,0.24324324324324326,0.7567567567567568,0.0,0.0,0.0,0.0,0.5054024002842001,-0.43408027210751093,-2.4081546648128613,-19.169770780044633,-40.49648886435741,-11.802316794625005,0.6486486486486487,0.35135135135135137,0.24324324324324326,0.7567567567567568
twoFingerClick,0.3488372093023256,0.6511627906976745,0.0,0.0,0.0,0.0,0.4474089258610336,-0.46652225768843364,-2.267846409664598,-23.342306738676026,-75.82877404468005,-15.811630366153496,0.7674418604651163,0.23255813953488372,0.2558139534883721,0.7441860465116279
twoFingerClick,0.11578947368421053,0.8842105263157894,0.0,0.0,0.0,0.0,0.6296633365907167,-0.591885967631089,-2.3910805451242547,-10.933969828721724,-28.61602775540791,-13.48946766649422,0.7263157894736842,0.2736842105263158,0.16842105263157894,0.8315789473684211
panLeft,0.0,0.0,0.0,0.0,0.21818181818181817,0.7818181818181819,0.4502776709469882,-0.11851024954495105,0.28525784449143843,-242.0936403122815,-31.485407872633502,40.03790678977966,0.9818181818181818,0.01818181818181818,0.5818181818181818,0.41818181818181815
panLeft,0.0,0.0,0.0,0.017543859649122806,0.22807017543859648,0.7543859649122807,0.5017391490308862,-0.12913640343845545,0.25640481815003513,-204.2729921905618,-28.22420929921301,47.537014581263065,0.9298245614035088,0.05263157894736842,0.7017543859649122,0.2807017543859649
panRight,0.0,0.0,0.0,0.015384615384615385,0.5384615384615384,0.4461538461538462,0.3064374852638978,-0.640489153821881,-2.0693706787549533,230.6082484978896,-29.97378594967035,-51.91096559487856,0.015384615384615385,0.9846153846153847,0.2,0.8
panRight,0.0,0.0,0.0410958904109589,0.0547945205479452,0.273972602739726,0.6301369863013698,0.5972575296277869,-0.6784726899316174,-1.993718777617363,191.7722262137965,-17.49858832329971,-70.53140676919728,0.1095890410958904,0.8904109589041096,0.0821917808219178,0.9178082191780822
panUp,0.0,0.0,0.35,0.36666666666666664,0.2833333333333333,0.0,1.006288776298364,-0.42902538801232976,-2.8709988335768384,2.2540757600218058,172.75821249956886,-33.87537859479586,0.43333333333333335,0.5666666666666667,0.0,1.0
panUp,0.0,0.0,0.0,0.16666666666666666,0.19230769230769232,0.6410256410256411,0.9500496318707099,-0.5139968953071496,-2.758857916562985,-4.987042285310916,119.59129894238252,-33.63363569210737,0.6025641025641025,0.3974358974358974,0.08974358974358974,0.9102564102564102
panDown,0.0,0.5238095238095238,0.047619047619047616,0.047619047619047616,0.07936507936507936,0.30158730158730157,0.8697100016805861,-0.5082582585395329,-2.7040471727885897,13.517328211239406,-173.22738980300844,-6.31352026121957,0.4444444444444444,0.5555555555555556,0.30158730158730157,0.6984126984126984
panDown,0.0,0.0,0.0,0.0,0.2727272727272727,0.7272727272727273,0.7435324530709874,-0.4930443095438408,-2.5956870172963,20.525235821126085,-156.4347566953211,-10.50018004395745,0.045454545454545456,0.9545454545454546,0.25757575757575757,0.7424242424242424
up,0.0,0.0,0.0,0.0,0.4857142857142857,0.5142857142857142,0.36520156548136756,0.12001797145321255,2.8360769067491804,0.817308659443543,1.0147983343828293,-0.39559811066303935,0.3904761904761905,0.6095238095238096,0.45714285714285713,0.5428571428571428
up,0.0,0.0,0.0,0.0,0.00546448087431694,0.994535519125683,0.3021177343332051,3.8336980130518355E-4,-0.05127322999506049,-0.9134073433328848,10.719696875152692,-3.473623415160049,0.5628415300546448,0.43169398907103823,0.4808743169398907,0.5136612021857924
closedUp,1.0,0.0,0.0,0.0,0.0,0.0,0.23773973813091498,0.14241662675487823,2.60527527505073,-3.3059038822201714,9.149396376333375,-4.543237369129623,0.5797101449275363,0.42028985507246375,0.42028985507246375,0.5797101449275363
closedUp,1.0,0.0,0.0,0.0,0.0,0.0,0.39340021794563845,0.13002603329522044,2.8374761295946023,-2.9122855020196816,-3.874347143855534,-5.080914358461373,0.4473684210526316,0.5526315789473685,0.3618421052631579,0.6381578947368421
click,0.1794871794871795,0.8205128205128205,0.0,0.0,0.0,0.0,0.7828083160596017,-0.2561894158522288,-2.8785270360799937,-6.659589025765085,-8.294850385341888,-5.651326346091735,0.7692307692307693,0.23076923076923078,0.38461538461538464,0.6153846153846154
click,0.2682926829268293,0.7317073170731707,0.0,0.0,0.0,0.0,0.6141188857032032,-0.26628725194349523,-2.7704858314700243,-2.4415191244788286,-14.543377753438019,-9.748682671203845,0.43902439024390244,0.5365853658536586,0.0975609756097561,0.8780487804878049
twoFingerClick,0.2826086956521739,0.41304347826086957,0.30434782608695654,0.0,0.0,0.0,0.5499930077272913,-0.3836504700391189,-2.5381274534308393,-11.669184362110885,-19.148541572301284,-11.90144366738589,0.6086956521739131,0.3695652173913043,0.41304347826086957,0.5652173913043478
twoFingerClick,0.3048780487804878,0.6951219512195121,0.0,0.0,0.0,0.0,0.491852458657288,-0.4329371786699062,-2.4180762477037385,-5.711596329900913,-16.640836437300937,-6.385159002526141,0.5853658536585366,0.4146341463414634,0.4024390243902439,0.5975609756097561
panLeft,0.0,0.0,0.0,0.0,0.0,1.0,0.42272025827438603,-0.03974964250359805,0.08931340709809334,-272.5023238530723,-13.7095645512304,27.874212928356663,1.0,0.0,0.5376344086021505,0.46236559139784944
panLeft,0.0,0.0,0.0,0.0,0.0,1.0,0.337303002178669,0.0024527250602841377,0.208025541305542,-236.2868677818775,-21.452105114459993,2.6666607022285462,0.92,0.08,0.6,0.4
panRight,0.0,0.0,0.0,0.0,0.19607843137254902,0.803921568627451,0.3655746812913932,-0.5422811493569729,-2.1889328863106523,219.23100714823778,-31.593303169689925,-41.1043443516189,0.0,0.9803921568627451,0.0392156862745098,0.9411764705882353
panRight,0.15789473684210525,0.05263157894736842,0.0,0.19298245614035087,0.3508771929824561,0.24561403508771928,0.4089628301168743,-0.5815676542227728,-2.1684614524506687,197.42705039810716,-30.520886206836032,-23.504500681109597,0.0,1.0,0.3157894736842105,0.6842105263157895
panUp,0.0,0.0,0.2033898305084746,0.03389830508474576,0.22033898305084745,0.5423728813559322,1.0052207799281103,-0.35007198609538,-2.9373477677167474,-4.0198161460585515,167.16415208072985,-17.564282157663573,0.4067796610169492,0.5932203389830508,0.11864406779661017,0.8813559322033898
panUp,0.0,0.0,0.0,0.3188405797101449,0.30434782608695654,0.37681159420289856,0.9395841843840005,-0.42555825217910437,-2.8314825590106025,4.7721895671085175,131.12520434912565,-20.413938300981037,0.3115942028985507,0.6884057971014492,0.18840579710144928,0.8115942028985508
panDown,0.0,0.11382113821138211,0.10569105691056911,0.3089430894308943,0.15447154471544716,0.3170731707317073,0.8537893249251978,-0.45608952229585104,-2.7352115119375835,20.071355777542767,-207.36546639431782,-2.2029043625040754,0.24390243902439024,0.7560975609756098,0.4065040650406504,0.5934959349593496
panDown,0.0,0.0,0.0,0.3644067796610169,0.15254237288135594,0.4830508474576271,0.8918501911527019,-0.5496022047127708,-2.687773514602144,13.872491861109511,-181.12176461947166,11.518953366047246,0.3135593220338983,0.6864406779661016,0.6864406779661016,0.3135593220338983
closedUp,1.0,0.0,0.0,0.0,0.0,0.0,0.3741716584472945,0.0997863860067093,2.89195202516787,1.3942230393489201,5.174507056221818,-2.9453286029906436,0.49242424242424243,0.5075757575757576,0.4015151515151515,0.5984848484848485
closedUp,1.0,0.0,0.0,0.0,0.0,0.0,0.40800946092966833,0.12487092772216508,2.8615335442803125,-1.286634621295062,-5.773547552751772,1.5823308337818494,0.3787878787878788,0.6212121212121212,0.5606060606060606,0.4393939393939394
up,0.0,0.0,0.0,0.028985507246376812,0.9565217391304348,0.014492753623188406,0.42520539052244544,0.04290276034009657,3.053223219470701,-10.195368664528148,10.085640973317018,4.114474495359953,0.5217391304347826,0.463768115942029,0.5507246376811594,0.43478260869565216
up,0.0,0.0,0.0,0.0,1.0,0.0,0.4542904718853961,-0.003645597599800034,-0.1713568808018476,-2.4982379830988317,-5.895040197961632,-2.126162469643971,0.4367816091954023,0.5632183908045977,0.4367816091954023,0.5632183908045977
stoped,0.0,0.0,0.0,0.9105263157894737,0.08947368421052632,0.0,1.0020445550742902,-0.5044833261715739,-2.8024012829128067,2.9309624758205914,0.14745337802328562,0.19232684896376573,0.4789473684210526,0.5210526315789473,0.45263157894736844,0.5473684210526316
stoped,0.0,0.0,0.0,0.0,0.0,1.0,1.006751915570852,-0.48209204593220273,-2.821681330655072,3.002213619689684,-1.4337201353665945,0.2583940000952901,0.43243243243243246,0.5675675675675675,0.5513513513513514,0.4486486486486487
closedStoped,0.9879518072289156,0.0,0.0,0.0,0.012048192771084338,0.0,1.134518713118082,-0.8679074530141899,-2.6410821805517357,-12.916104854769017,5.7901336475309115,-32.662140362144235,0.4578313253012048,0.5301204819277109,0.14457831325301204,0.8433734939759037
closedStoped,1.0,0.0,0.0,0.0,0.0,0.0,0.9352989894213136,-0.784920056456143,-2.5035446329215136,-10.471000166897921,-13.777387135729347,-0.9434126787578937,0.5051546391752577,0.4845360824742268,0.3711340206185567,0.6185567010309279
click,0.22857142857142856,0.7714285714285715,0.0,0.0,0.0,0.0,0.6947744654757636,-0.4121389618941716,-2.634484989302499,-13.253438366310936,-20.336121842052254,-8.399117226472923,0.9,0.1,0.2857142857142857,0.7142857142857143
click,0.36585365853658536,0.6341463414634146,0.0,0.0,0.0,0.0,0.5664189111259652,-0.47256092472774225,-2.4412445673128453,-13.714537083375745,-1.2082426998673417,-8.748543756037224,0.6097560975609756,0.36585365853658536,0.21951219512195122,0.7560975609756098
click,0.20930232558139536,0.7906976744186046,0.0,0.0,0.0,0.0,0.5394432835800703,-0.4727859628754993,-2.429532611092856,-8.741671562194824,-15.56353883965071,0.6512664868388065,0.6046511627906976,0.37209302325581395,0.6046511627906976,0.37209302325581395
click,0.19148936170212766,0.8085106382978723,0.0,0.0,0.0,0.0,0.49443992211463605,-0.5153545153901932,-2.3344076745053557,-9.5114540736726,-9.896784627691229,2.09734867735112,0.7446808510638298,0.2553191489361702,0.574468085106383,0.425531914893617
click,0.07142857142857142,0.9285714285714286,0.0,0.0,0.0,0.0,0.541742280125618,-0.5994342618754932,-2.3119523397513797,-25.997567954340152,10.238917648792267,-44.58830263804911,0.6071428571428571,0.2857142857142857,0.14285714285714285,0.75
click,0.18181818181818182,0.8181818181818182,0.0,0.0,0.0,0.0,0.5581537451256405,-0.5155837427486073,-2.3985960429364983,-4.862083485519344,-6.619042444635522,-4.893825382163579,0.8181818181818182,0.18181818181818182,0.38636363636363635,0.6136363636363636
twoFingerClick,0.2692307692307692,0.7307692307692307,0.0,0.0,0.0,0.0,0.5528490027556052,-0.6184417727666024,-2.289929735354888,-12.477638335038836,-12.933401772418083,-3.3762022904000983,0.717948717948718,0.28205128205128205,0.47435897435897434,0.5256410256410257
twoFingerClick,0.13414634146341464,0.8536585365853658,0.012195121951219513,0.0,0.0,0.0,0.6573590152874226,-0.6439632424494115,-2.370562123089302,-3.98113131114259,10.154747087054137,4.531584375469786,0.5487804878048781,0.43902439024390244,0.4024390243902439,0.5853658536585366
twoFingerClick,0.20930232558139536,0.6046511627906976,0.09302325581395349,0.06976744186046512,0.0,0.023255813953488372,0.6069929128469422,-0.6345208439716074,-2.326341232588125,-26.54365132402542,1.751694070045338,-23.95577337887398,0.8372093023255814,0.13953488372093023,0.5116279069767442,0.46511627906976744
twoFingerClick,0.6666666666666666,0.2619047619047619,0.0,0.023809523809523808,0.047619047619047616,0.0,0.4761074437271981,-0.6315730937889644,-2.1840757869538807,-37.53257081835043,3.039007864659652,-33.17641178483055,0.6190476190476191,0.35714285714285715,0.2619047619047619,0.7142857142857143
twoFingerClick,0.2558139534883721,0.0,0.7441860465116279,0.0,0.0,0.0,0.4519587003214415,-0.6014594574307286,-2.1889448304509007,-8.69376151991445,-14.888906161452448,-3.549931092274397,0.5348837209302325,0.46511627906976744,0.4418604651162791,0.5581395348837209
panLeft,0.0,0.0,0.0,0.0,0.14285714285714285,0.8571428571428571,0.48181851552082944,-0.10345320531504822,-0.1708603010072813,-259.9087222316763,-22.307942734969842,13.677459386228533,0.8901098901098901,0.10989010989010989,0.5934065934065934,0.4065934065934066
panLeft,0.0,0.0,0.0,0.0,0.0,1.0,0.41138184624435625,-0.30409714890774275,-1.3068292162059683,-176.74656983273746,-26.929822773005053,27.09148947406659,0.9026548672566371,0.09734513274336283,0.7256637168141593,0.2743362831858407
panLeft,0.0,0.0,0.0,0.0,0.07476635514018691,0.9252336448598131,0.5444187031728085,-0.24557515676350933,-0.2527925511386907,-198.8507598360008,-29.028371488101016,24.565411035981132,0.9158878504672897,0.08411214953271028,0.5700934579439252,0.42990654205607476
panLeft,0.0,0.0,0.0,0.0,0.0,1.0,0.4181437932527982,-0.2602687412299789,-0.20782007437485914,-157.84284069956496,-21.872423530885808,21.61149307535245,0.9307692307692308,0.06923076923076923,0.6692307692307692,0.33076923076923076
panLeft,0.0,0.0,0.0,0.0,0.0,1.0,0.505565857937356,-0.28055614834072207,-2.7052699237310587,-153.83298075700006,-26.845446110773487,18.2052959556527,1.0,0.0,0.6554621848739496,0.3445378151260504
panRight,0.0,0.0,0.0,0.0,0.0,1.0,0.3772646673433073,-0.6661114240740682,-2.072488635450929,199.72222808756672,-32.62073432842454,-35.73827201177131,0.01098901098901099,0.989010989010989,0.06593406593406594,0.9340659340659341
panRight,0.20512820512820512,0.26495726495726496,0.03418803418803419,0.008547008547008548,0.0,0.48717948717948717,0.32721736339422375,-0.5853811920198619,-2.0856661786380997,172.39648358447428,-46.948247629862564,-20.96485032255833,0.03418803418803419,0.9658119658119658,0.15384615384615385,0.8461538461538461
panRight,0.05555555555555555,0.32407407407407407,0.0,0.0,0.018518518518518517,0.6018518518518519,0.3707673270945196,-0.629427320772299,-2.1045425876423165,174.11658164224139,-43.62423941161897,-37.15456159412861,0.12962962962962962,0.8703703703703703,0.08333333333333333,0.9166666666666666
panRight,0.0,0.5833333333333334,0.016666666666666666,0.016666666666666666,0.31666666666666665,0.06666666666666667,0.33897726188103355,-0.6724175443251927,-2.0046416093905766,166.70918852308145,-44.55135183930397,-15.97629122743383,0.26666666666666666,0.7333333333333333,0.39166666666666666,0.6083333333333333
panRight,0.66,0.02,0.02,0.0,0.04,0.26,0.2035258977115154,-0.4645147906243801,-2.013989472389221,197.70216685175896,-73.26377104666084,-13.025376802682876,0.06,0.94,0.5,0.5
panUp,0.0,0.16,0.14,0.14,0.14,0.42,1.1553698420524596,-0.5189637136459351,-2.9117171144485474,30.396115512549876,191.8483927154541,-30.32580381155014,0.12,0.88,0.06,0.94
panUp,0.0,0.0,0.0,0.2153846153846154,0.06153846153846154,0.7230769230769231,0.8411806216606728,-0.4286588022342095,-2.7523782730102537,13.080685156813034,99.31015787640443,-31.085437923211316,0.27692307692307694,0.7230769230769231,0.16923076923076924,0.8307692307692308
panUp,0.0,0.0,0.0,0.1206896551724138,0.3448275862068966,0.5344827586206896,0.9374108735857338,-0.5177509198928701,-2.7508796535689255,-2.573728625116677,103.4232639485392,-28.31038372372759,0.5172413793103449,0.4827586206896552,0.27586206896551724,0.7241379310344828
panUp,0.0,0.11267605633802817,0.1267605633802817,0.014084507042253521,0.08450704225352113,0.6619718309859155,0.8697141392130248,-0.47919344062536534,-2.738574320161846,-9.01240592796198,107.09045810095022,-11.177090263492625,0.6901408450704225,0.30985915492957744,0.22535211267605634,0.7746478873239436
panUp,0.0,0.07586206896551724,0.1793103448275862,0.1310344827586207,0.08275862068965517,0.5310344827586206,1.0445308257793557,-0.5387099929924669,-2.8521673646466486,0.5419744526517802,137.19305086690804,-19.911613573390863,0.3793103448275862,0.6206896551724138,0.21379310344827587,0.7862068965517242
panUp,0.0,0.0,0.15286624203821655,0.19745222929936307,0.03821656050955414,0.6114649681528662,0.9387559290904148,-0.4593652505783518,-2.802057381648167,0.1828252358160391,115.99514484215693,-23.048627070845313,0.4968152866242038,0.5031847133757962,0.12101910828025478,0.8789808917197452
panDown,0.0,0.3137254901960784,0.06862745098039216,0.049019607843137254,0.029411764705882353,0.5392156862745098,0.9151013592878977,-0.6335964655759287,-2.6350667616900276,35.64157909154892,-227.1700355305391,-12.620476658876036,0.10784313725490197,0.8921568627450981,0.19607843137254902,0.803921568627451
panDown,0.0,0.25190839694656486,0.2595419847328244,0.061068702290076333,0.12213740458015267,0.3053435114503817,0.9631558988840525,-0.5650633091234979,-2.7353921082183605,12.280663462824949,-168.51208095741637,0.8025201117150657,0.46564885496183206,0.5343511450381679,0.4351145038167939,0.5648854961832062
panDown,0.0,0.4576271186440678,0.11864406779661017,0.17796610169491525,0.07627118644067797,0.1694915254237288,0.9822965640637834,-0.6400142743930979,-2.6969648943109026,31.16407497858597,-184.66596752607217,1.628526667417106,0.2796610169491525,0.7203389830508474,0.3813559322033898,0.6186440677966102
panDown,0.0,0.5,0.05970149253731343,0.007462686567164179,0.07462686567164178,0.3582089552238806,0.861054875290216,-0.636565945931335,-2.5725472026796483,36.3424613698205,-173.4056422928376,-5.494956766004994,0.06716417910447761,0.9328358208955224,0.40298507462686567,0.5970149253731343
panDown,0.0,0.6031746031746031,0.03968253968253968,0.24603174603174602,0.047619047619047616,0.06349206349206349,0.9338356639657702,-0.6203784892956415,-2.6677787228236123,23.688393041328897,-183.03548507983723,-6.121515272525213,0.2619047619047619,0.7380952380952381,0.38095238095238093,0.6190476190476191
panDown,0.0,0.5294117647058824,0.17647058823529413,0.17647058823529413,0.0784313725490196,0.0392156862745098,0.9419200449597602,-0.5692573528663785,-2.7146720371994317,27.783377151278888,-208.97012992232453,-2.9195408536230816,0.19607843137254902,0.803921568627451,0.4117647058823529,0.5882352941176471
panDown,0.016666666666666666,0.05,0.23333333333333334,0.05,0.3333333333333333,0.31666666666666665,0.957703047990799,-0.5766770238677661,-2.7190934220949807,-16.83603154818217,-129.77056103348733,-44.02492809544007,0.4166666666666667,0.5666666666666667,0.23333333333333334,0.75
closedUp,1.0,0.0,0.0,0.0,0.0,0.0,0.3935012181062956,0.05690831026515445,3.005349136687614,-0.18308366935800863,0.9005320692384565,3.6664565946604752,0.5,0.5,0.6351351351351351,0.36486486486486486
closedUp,0.9883720930232558,0.0,0.0,0.0,0.0,0.011627906976744186,0.40789908066738484,0.10932766940704612,2.892091839812523,11.228087401488622,-1.3105049365481665,2.422777420299691,0.3953488372093023,0.5930232558139535,0.5,0.4883720930232558
closedUp,0.9928571428571429,0.0,0.0,0.0,0.007142857142857143,0.0,0.18154511850859437,0.12474860578243221,2.5444042597498213,-5.036025509025369,7.690804977715016,-2.8518630841480834,0.5357142857142857,0.45714285714285713,0.5214285714285715,0.4714285714285714
closedUp,1.0,0.0,0.0,0.0,0.0,0.0,0.29962208360126336,0.08133412738205846,2.8856725815645197,-0.7099632673042336,0.7547027720618493,-2.0734531401570155,0.520618556701031,0.4793814432989691,0.4948453608247423,0.5051546391752577
up,0.0,0.0,0.0,0.0,0.0,1.0,0.3444852090593594,0.07145571872703176,2.9468870044347657,1.9049041520303756,-0.3503811868713863,2.7547683866314627,0.48258706467661694,0.5174129353233831,0.5124378109452736,0.48756218905472637
